FIPS,Geographic Identifier,Name of Area,Qualifying Name,State/U.S.-Abbreviation (USPS),Summary Level,Geographic Component,File Identification,Logical Record Number,US,Region,Division,State (Census Code),State (FIPS),County,County Subdivision (FIPS),Place (FIPS Code),Place (State FIPS + Place FIPS),Census Tract,Block Group,Consolidated City,American Indian Area/Alaska Native Area/Hawaiian Home Land (Census),American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS),American Indian Trust Land/Hawaiian Home Land Indicator,American Indian Tribal Subdivision (Census),American Indian Tribal Subdivision (FIPS),Alaska Native Regional Corporation (FIPS),Metropolitan and Micropolitan Statistical Area,Combined Statistical Area,Metropolitan Division,Metropolitan Area Central City,Metropolitan/Micropolitan Indicator Flag,New England City and Town Combined Statistical Area,New England City and Town Area,New England City and Town Area Division,Urban Area,Urban Area Central Place,Current Congressional District ***,State Legislative District Upper,State Legislative District Lower,Voting District,ZIP Code Tabulation Area (3-digit),ZIP Code Tabulation Area (5-digit),Subbarrio (FIPS),School District (Elementary),School District (Secondary),School District (Unified),Urban/Rural,Principal City Indicator,Traffic Analysis Zone,Urban Growth Area,Tribal Tract,Tribal Block Group,Public Use Microdata Area - 5% File,Public Use Microdata Area - 1% File,Total Population,Total Population,Population Density (per sq. mile),Area (Land),Total Population:,Total Population: White Alone,Total Population: Black or African American Alone,Total Population: American Indian and Alaska Native Alone,Total Population: Asian Alone,Total Population: Native Hawaiian and Other Pacific Islander Alone,Total Population: Some Other Race Alone,Total Population: Two or More races,Total Population,Total Population: Not Hispanic or Latino,Total Population: Not Hispanic or Latino: White Alone,Total Population: Not Hispanic or Latino: Black or African American Alone,Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone,Total Population: Not Hispanic or Latino: Asian Alone,Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone,Total Population: Not Hispanic or Latino: Some Other Race Alone,Total Population: Not Hispanic or Latino: Two or More races,Total Population: Hispanic or Latino,Total Population: Hispanic or Latino: White Alone,Total Population: Hispanic or Latino: Black or African American Alone,Total Population: Hispanic or Latino: American Indian and Alaska Native Alone,Total Population: Hispanic or Latino: Asian Alone,Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone,Total Population: Hispanic or Latino: Some Other Race Alone,Total Population: Hispanic or Latino: Two or More races,Total Population,Total Population: Not Hispanic or Latino,Total Population: Hispanic or Latino,Total Population: Hispanic or Latino: Mexican,Total Population: Hispanic or Latino: Puerto Rican,Total Population: Hispanic or Latino: Cuban,Total Population: Hispanic or Latino: Dominican Republic,Total Population: Hispanic or Latino: Central American,Total Population: Hispanic or Latino: Central American: Costa Rican,Total Population: Hispanic or Latino: Central American: Guatemalan,Total Population: Hispanic or Latino: Central American: Honduran,Total Population: Hispanic or Latino: Central American: Nicaraguan,Total Population: Hispanic or Latino: Central American: Panamanian,Total Population: Hispanic or Latino: Central American: Salvadoran,Total Population: Hispanic or Latino: Central American: Other Central American,Total Population: Hispanic or Latino: South American,Total Population: Hispanic or Latino: South American: Argentinean,Total Population: Hispanic or Latino: South American: Bolivian,Total Population: Hispanic or Latino: South American: Chilean,Total Population: Hispanic or Latino: South American: Colombian,Total Population: Hispanic or Latino: South American: Ecuadorian,Total Population: Hispanic or Latino: South American: Paraguayan,Total Population: Hispanic or Latino: South American: Peruvian,Total Population: Hispanic or Latino: South American: Uruguayan,Total Population: Hispanic or Latino: South American: Venezuelan,Total Population: Hispanic or Latino: South American: Other South American,Total Population: Hispanic or Latino: Other Hispanic or Latino,Total Population: Hispanic or Latino: Other Hispanic or Latino: Spaniard,Total Population: Hispanic or Latino: Other Hispanic or Latino: Spanish,Total Population: Hispanic or Latino: Other Hispanic or Latino: Spanish American,Total Population: Hispanic or Latino: Other Hispanic or Latino: All Other Hispanic or Latino,Total:,Total: Asian Indian,Total: Bangladeshi,Total: Cambodian,"Total: Chinese, except Taiwanese",Total: Filipino,Total: Hmong,Total: Indonesian,Total: Japanese,Total: Korean,Total: Laotian,Total: Malaysian,Total: Pakistani,Total: Sri Lankan,Total: Taiwanese,Total: Thai,Total: Vietnamese,Total: Other Asian,"Total: Other Asian, not specified"
50007002101,14000US50007002101,"Census Tract 21.01, Chittenden County, Vermont","Census Tract 21.01, Chittenden County, Vermont",vt,140,0,ACSSF,691,,,,,50,7,,,,2101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2945,2945,118.2061,24.91412007,2945,2721,10,0,45,0,0,169,2945,2900,2676,10,0,45,0,0,169,45,45,0,0,0,0,0,0,2945,2900,45,10,9,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,45,12,0,0,7,5,0,0,0,21,0,0,0,0,0,0,0,0,0
50007002102,14000US50007002102,"Census Tract 21.02, Chittenden County, Vermont","Census Tract 21.02, Chittenden County, Vermont",vt,140,0,ACSSF,692,,,,,50,7,,,,2102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7588,7588,286.7061,26.46612417,7588,7349,24,0,57,18,0,140,7588,7536,7297,24,0,57,18,0,140,52,52,0,0,0,0,0,0,7588,7536,52,0,15,0,0,0,0,0,0,0,0,0,0,21,0,0,0,21,0,0,0,0,0,0,16,0,0,0,16,57,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,24,0,0
50007002200,14000US50007002200,"Census Tract 22, Chittenden County, Vermont","Census Tract 22, Chittenden County, Vermont",vt,140,0,ACSSF,693,,,,,50,7,,,,2200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8343,8343,427.25,19.52720708,8343,7685,85,22,269,0,30,252,8343,8129,7525,78,22,269,0,28,207,214,160,7,0,0,0,2,45,8343,8129,214,39,41,6,21,41,0,0,3,0,0,38,0,53,0,13,4,36,0,0,0,0,0,0,13,8,5,0,0,269,52,0,0,110,0,0,0,0,27,0,3,0,0,0,1,76,0,0
50007002301,14000US50007002301,"Census Tract 23.01, Chittenden County, Vermont","Census Tract 23.01, Chittenden County, Vermont",vt,140,0,ACSSF,694,,,,,50,7,,,,2301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2271,2271,353.2605,6.428683453,2271,2163,6,0,22,0,12,68,2271,2257,2149,6,0,22,0,12,68,14,14,0,0,0,0,0,0,2271,2257,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,22,0,0,0,0,15,0,0,0,7,0,0,0,0,0,0,0,0,0
50007002302,14000US50007002302,"Census Tract 23.02, Chittenden County, Vermont","Census Tract 23.02, Chittenden County, Vermont",vt,140,0,ACSSF,695,,,,,50,7,,,,2302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6635,6635,639.923,10.36843568,6635,6432,62,0,0,0,0,141,6635,6544,6341,62,0,0,0,0,141,91,91,0,0,0,0,0,0,6635,6544,91,42,12,23,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50007002400,14000US50007002400,"Census Tract 24, Chittenden County, Vermont","Census Tract 24, Chittenden County, Vermont",vt,140,0,ACSSF,696,,,,,50,7,,,,2400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3140,3140,5370.878,0.584634369,3140,2574,380,7,124,0,0,55,3140,3097,2538,380,0,124,0,0,55,43,36,0,7,0,0,0,0,3140,3097,43,7,0,29,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,64,39,0
50007002500,14000US50007002500,"Census Tract 25, Chittenden County, Vermont","Census Tract 25, Chittenden County, Vermont",vt,140,0,ACSSF,697,,,,,50,7,,,,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4110,4110,4863.796,0.845018973,4110,3803,119,3,101,0,0,84,4110,4021,3728,119,3,101,0,0,70,89,75,0,0,0,0,0,14,4110,4021,89,0,61,0,0,6,0,0,0,0,0,6,0,22,0,0,0,13,0,4,5,0,0,0,0,0,0,0,0,101,24,0,0,1,0,0,0,32,4,18,0,0,0,0,0,0,0,22
50007002601,14000US50007002601,"Census Tract 26.01, Chittenden County, Vermont","Census Tract 26.01, Chittenden County, Vermont",vt,140,0,ACSSF,698,,,,,50,7,,,,2601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5328,5328,1785.024,2.984833134,5328,4935,117,0,137,0,0,139,5328,5295,4902,117,0,137,0,0,139,33,33,0,0,0,0,0,0,5328,5295,33,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,23,0
50007002602,14000US50007002602,"Census Tract 26.02, Chittenden County, Vermont","Census Tract 26.02, Chittenden County, Vermont",vt,140,0,ACSSF,699,,,,,50,7,,,,2602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4224,4224,2462.242,1.715509879,4224,3812,72,0,224,0,0,116,4224,4224,3812,72,0,224,0,0,116,0,0,0,0,0,0,0,0,4224,4224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,24,0,0,24,60,0,0,0,0,0,0,65,0,0,0,51,0,0
50007002701,14000US50007002701,"Census Tract 27.01, Chittenden County, Vermont","Census Tract 27.01, Chittenden County, Vermont",vt,140,0,ACSSF,700,,,,,50,7,,,,2701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5596,5596,359.6518,15.55949448,5596,5239,145,0,48,0,99,65,5596,5389,5153,145,0,48,0,0,43,207,86,0,0,0,0,99,22,5596,5389,207,0,24,0,0,34,0,34,0,0,0,0,0,149,0,65,84,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,24,0,0
50007002702,14000US50007002702,"Census Tract 27.02, Chittenden County, Vermont","Census Tract 27.02, Chittenden County, Vermont",vt,140,0,ACSSF,701,,,,,50,7,,,,2702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5024,5024,270.6371,18.56360107,5024,4805,101,0,51,0,25,42,5024,4930,4736,101,0,51,0,0,42,94,69,0,0,0,0,25,0,5024,4930,94,59,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,7,0,7,51,0,0,0,24,0,0,0,0,0,0,0,12,0,0,0,15,0,0
50007002800,14000US50007002800,"Census Tract 28, Chittenden County, Vermont","Census Tract 28, Chittenden County, Vermont",vt,140,0,ACSSF,702,,,,,50,7,,,,2800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5040,5040,142.3953,35.39442808,5040,4864,28,34,24,0,21,69,5040,5023,4847,28,34,24,0,21,69,17,17,0,0,0,0,0,0,5040,5023,17,11,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,24,4,0,0,9,5,0,0,0,6,0,0,0,0,0,0,0,0,0
50007002900,14000US50007002900,"Census Tract 29, Chittenden County, Vermont","Census Tract 29, Chittenden County, Vermont",vt,140,0,ACSSF,703,,,,,50,7,,,,2900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6224,6224,46.91441,132.667129,6224,6002,25,42,67,0,0,88,6224,6194,5972,25,42,67,0,0,88,30,30,0,0,0,0,0,0,6224,6194,30,6,11,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,67,0,0,0,12,36,0,0,3,0,0,0,0,0,0,0,16,0,0
50007003000,14000US50007003000,"Census Tract 30, Chittenden County, Vermont","Census Tract 30, Chittenden County, Vermont",vt,140,0,ACSSF,704,,,,,50,7,,,,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4114,4114,127.6591,32.22644738,4114,3893,55,0,77,0,0,89,4114,4097,3876,55,0,77,0,0,89,17,17,0,0,0,0,0,0,4114,4097,17,7,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,58,0,0,8,0,0,0,11,0,0,0,0,0,0,0,0,0,0
50007003100,14000US50007003100,"Census Tract 31, Chittenden County, Vermont","Census Tract 31, Chittenden County, Vermont",vt,140,0,ACSSF,705,,,,,50,7,,,,3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8932,8932,296.9522,30.0789162,8932,8358,83,12,255,0,61,163,8932,8735,8194,83,12,255,0,28,163,197,164,0,0,0,0,33,0,8932,8735,197,62,0,0,0,19,0,19,0,0,0,0,0,64,50,0,0,0,0,0,14,0,0,0,52,32,19,0,1,255,0,0,0,51,108,0,0,0,0,0,0,0,0,0,32,64,0,0
50007003301,14000US50007003301,"Census Tract 33.01, Chittenden County, Vermont","Census Tract 33.01, Chittenden County, Vermont",vt,140,0,ACSSF,706,,,,,50,7,,,,3301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3728,3728,607.5835,6.135782096,3728,3247,39,0,353,0,0,89,3728,3628,3158,39,0,353,0,0,78,100,89,0,0,0,0,0,11,3728,3628,100,59,0,0,0,12,0,12,0,0,0,0,0,29,0,0,0,11,0,0,18,0,0,0,0,0,0,0,0,353,131,0,0,125,22,0,0,0,11,0,0,0,0,0,0,64,0,0
50007003304,14000US50007003304,"Census Tract 33.04, Chittenden County, Vermont","Census Tract 33.04, Chittenden County, Vermont",vt,140,0,ACSSF,707,,,,,50,7,,,,3304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6133,6133,1870.336,3.279090482,6133,5691,218,0,61,0,27,136,6133,6032,5634,218,0,61,0,0,119,101,57,0,0,0,0,27,17,6133,6032,101,45,1,0,1,0,0,0,0,0,0,0,0,16,0,0,0,16,0,0,0,0,0,0,38,38,0,0,0,61,18,0,0,10,0,0,0,0,17,0,0,0,0,0,0,0,16,0
50007003400,14000US50007003400,"Census Tract 34, Chittenden County, Vermont","Census Tract 34, Chittenden County, Vermont",vt,140,0,ACSSF,708,,,,,50,7,,,,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7452,7452,306.5514,24.30913502,7452,7218,0,10,94,0,13,117,7452,7314,7138,0,10,94,0,0,72,138,80,0,0,0,0,13,45,7452,7314,138,16,0,0,0,45,45,0,0,0,0,0,0,42,0,0,0,0,29,0,13,0,0,0,35,0,35,0,0,94,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50007003501,14000US50007003501,"Census Tract 35.01, Chittenden County, Vermont","Census Tract 35.01, Chittenden County, Vermont",vt,140,0,ACSSF,709,,,,,50,7,,,,3501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3810,3810,92.34475,41.25843672,3810,3611,0,0,40,0,105,54,3810,3675,3581,0,0,40,0,0,54,135,30,0,0,0,0,105,0,3810,3675,135,114,0,0,0,0,0,0,0,0,0,0,0,21,0,0,12,0,0,9,0,0,0,0,0,0,0,0,0,40,21,0,0,13,0,0,0,0,0,0,0,0,0,0,6,0,0,0
50007003502,14000US50007003502,"Census Tract 35.02, Chittenden County, Vermont","Census Tract 35.02, Chittenden County, Vermont",vt,140,0,ACSSF,710,,,,,50,7,,,,3502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5223,5223,121.5063,42.98544086,5223,4957,16,0,60,0,0,190,5223,5218,4953,15,0,60,0,0,190,5,4,1,0,0,0,0,0,5223,5218,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,15,0,0,0,15,0,0,0,0,30,0,0,0,0
50007003503,14000US50007003503,"Census Tract 35.03, Chittenden County, Vermont","Census Tract 35.03, Chittenden County, Vermont",vt,140,0,ACSSF,711,,,,,50,7,,,,3503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1967,1967,45.84876,42.90192233,1967,1912,9,4,3,0,25,14,1967,1899,1871,9,4,3,0,0,12,68,41,0,0,0,0,25,2,1967,1899,68,12,0,0,0,44,0,24,20,0,0,0,0,9,0,0,0,6,3,0,0,0,0,0,3,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50007003600,14000US50007003600,"Census Tract 36, Chittenden County, Vermont","Census Tract 36, Chittenden County, Vermont",vt,140,0,ACSSF,712,,,,,50,7,,,,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3929,3929,1608.901,2.442039886,3929,3564,39,19,89,0,39,179,3929,3816,3483,39,19,89,0,16,170,113,81,0,0,0,0,23,9,3929,3816,113,9,63,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50007003900,14000US50007003900,"Census Tract 39, Chittenden County, Vermont","Census Tract 39, Chittenden County, Vermont",vt,140,0,ACSSF,713,,,,,50,7,,,,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320,6320,5816.758,1.086515845,6320,5809,139,0,196,7,26,143,6320,6076,5652,120,0,176,7,0,121,244,157,19,0,20,0,26,22,6320,6076,244,23,61,25,24,24,9,0,15,0,0,0,0,53,0,8,0,13,0,0,23,0,4,5,34,11,14,0,9,196,8,0,0,107,5,0,0,7,32,0,4,12,0,4,0,11,3,3
50007004002,14000US50007004002,"Census Tract 40.02, Chittenden County, Vermont","Census Tract 40.02, Chittenden County, Vermont",vt,140,0,ACSSF,714,,,,,50,7,,,,4002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4588,4588,1285.249,3.569737389,4588,4094,170,34,208,0,48,34,4588,4335,3900,170,34,208,0,0,23,253,194,0,0,0,0,48,11,4588,4335,253,183,0,11,0,11,0,11,0,0,0,0,0,48,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,208,49,0,0,28,0,0,0,0,0,0,0,0,0,0,24,42,65,0
50007980000,14000US50007980000,"Census Tract 9800, Chittenden County, Vermont","Census Tract 9800, Chittenden County, Vermont",vt,140,0,ACSSF,715,,,,,50,7,,,,980000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.065700304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50009950100,14000US50009950100,"Census Tract 9501, Essex County, Vermont","Census Tract 9501, Essex County, Vermont",vt,140,0,ACSSF,716,,,,,50,9,,,,950100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,2018,5.554953,363.2794221,2018,1970,23,0,3,0,5,17,2018,1987,1948,23,0,3,0,3,10,31,22,0,0,0,0,2,7,2018,1987,31,1,2,0,0,8,0,8,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5,7,8,0,0,0,8,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0
50009950200,14000US50009950200,"Census Tract 9502, Essex County, Vermont","Census Tract 9502, Essex County, Vermont",vt,140,0,ACSSF,717,,,,,50,9,,,,950200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939,939,18.10599,51.86129357,939,905,10,0,5,0,0,19,939,939,905,10,0,5,0,0,19,0,0,0,0,0,0,0,0,939,939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
50009950500,14000US50009950500,"Census Tract 9505, Essex County, Vermont","Census Tract 9505, Essex County, Vermont",vt,140,0,ACSSF,718,,,,,50,9,,,,950500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3274,3274,13.17732,248.457182,3274,3148,13,27,10,0,10,66,3274,3233,3133,9,27,10,0,0,54,41,15,4,0,0,0,10,12,3274,3233,41,3,33,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,3,3,0,0,0,0,0,0,2,0,0
50011010100,14000US50011010100,"Census Tract 101, Franklin County, Vermont","Census Tract 101, Franklin County, Vermont",vt,140,0,ACSSF,719,,,,,50,11,,,,10100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7145,7145,55.85576,127.9187641,7145,6755,22,29,15,4,34,286,7145,7029,6677,18,29,15,4,0,286,116,78,4,0,0,0,34,0,7145,7029,116,110,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,15,5,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0
50011010200,14000US50011010200,"Census Tract 102, Franklin County, Vermont","Census Tract 102, Franklin County, Vermont",vt,140,0,ACSSF,720,,,,,50,11,,,,10200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4531,4531,50.21423,90.23339413,4531,4350,4,50,4,0,6,117,4531,4409,4241,4,50,4,0,0,110,122,109,0,0,0,0,6,7,4531,4409,122,106,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
50011010300,14000US50011010300,"Census Tract 103, Franklin County, Vermont","Census Tract 103, Franklin County, Vermont",vt,140,0,ACSSF,721,,,,,50,11,,,,10300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3413,3413,34.25068,99.64765242,3413,3313,19,11,0,0,48,22,3413,3358,3258,19,11,0,0,48,22,55,55,0,0,0,0,0,0,3413,3358,55,44,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50011010400,14000US50011010400,"Census Tract 104, Franklin County, Vermont","Census Tract 104, Franklin County, Vermont",vt,140,0,ACSSF,722,,,,,50,11,,,,10400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3407,3407,30.44228,111.9167255,3407,3354,4,9,3,0,4,33,3407,3356,3331,0,9,0,0,0,16,51,23,4,0,3,0,4,17,3407,3356,51,33,0,0,0,4,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0,0,10,10,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
50011010500,14000US50011010500,"Census Tract 105, Franklin County, Vermont","Census Tract 105, Franklin County, Vermont",vt,140,0,ACSSF,723,,,,,50,11,,,,10500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6433,6433,133.9338,48.03120323,6433,6145,9,74,0,0,0,205,6433,6331,6043,9,74,0,0,0,205,102,102,0,0,0,0,0,0,6433,6331,102,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50011010600,14000US50011010600,"Census Tract 106, Franklin County, Vermont","Census Tract 106, Franklin County, Vermont",vt,140,0,ACSSF,724,,,,,50,11,,,,10600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6157,6157,166.3092,37.02141323,6157,5815,109,54,16,0,0,163,6157,6118,5777,109,53,16,0,0,163,39,38,0,1,0,0,0,0,6157,6118,39,9,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
50011010700,14000US50011010700,"Census Tract 107, Franklin County, Vermont","Census Tract 107, Franklin County, Vermont",vt,140,0,ACSSF,725,,,,,50,11,,,,10700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3423,3423,3296.526,1.038365815,3423,3036,17,3,44,0,112,211,3423,3396,3036,17,3,44,0,111,185,27,0,0,0,0,0,1,26,3423,3396,27,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,44,0,0,0,21,15,0,0,0,8,0,0,0,0,0,0,0,0,0
50011010800,14000US50011010800,"Census Tract 108, Franklin County, Vermont","Census Tract 108, Franklin County, Vermont",vt,140,0,ACSSF,726,,,,,50,11,,,,10800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3466,3466,3510.037,0.987453996,3466,3324,23,0,56,0,1,62,3466,3457,3316,23,0,56,0,0,62,9,8,0,0,0,0,1,0,3466,3457,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,56,0,0,0,24,0,0,0,0,0,0,0,0,0,0,32,0,0,0
50011010900,14000US50011010900,"Census Tract 109, Franklin County, Vermont","Census Tract 109, Franklin County, Vermont",vt,140,0,ACSSF,727,,,,,50,11,,,,10900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4610,4610,117.2273,39.32531579,4610,4397,0,0,10,0,9,194,4610,4558,4392,0,0,10,0,0,156,52,5,0,0,0,0,9,38,4610,4558,52,0,0,0,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,0,5,10,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
50011011000,14000US50011011000,"Census Tract 110, Franklin County, Vermont","Census Tract 110, Franklin County, Vermont",vt,140,0,ACSSF,728,,,,,50,11,,,,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5641,5641,72.70666,77.58574325,5641,5526,0,28,9,36,0,42,5641,5583,5504,0,28,9,0,0,42,58,22,0,0,0,36,0,0,5641,5583,58,22,0,0,0,36,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,6,0,0,1,0,0,0,0,1,0
50013020100,14000US50013020100,"Census Tract 201, Grand Isle County, Vermont","Census Tract 201, Grand Isle County, Vermont",vt,140,0,ACSSF,729,,,,,50,13,,,,20100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3139,3139,62.18388,50.47932268,3139,2979,0,17,11,0,7,125,3139,3094,2951,0,14,11,0,5,113,45,28,0,3,0,0,2,12,3139,3094,45,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,11,0,0,0,2,0,0,0,1,8,0,0,0,0,0,0,0,0,0
50013020200,14000US50013020200,"Census Tract 202, Grand Isle County, Vermont","Census Tract 202, Grand Isle County, Vermont",vt,140,0,ACSSF,730,,,,,50,13,,,,20200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3840,3840,122.558,31.3321081,3840,3662,7,49,12,0,0,110,3840,3782,3604,7,49,12,0,0,110,58,58,0,0,0,0,0,0,3840,3782,58,30,9,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,10,10,0,0,0,12,2,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0
